EAN/UPC,Material,BUn,Category,Key Word,Art Desc,Aisle Number,Side,Aisle Section
6046616102,168401,EA,Deli,Deli Cheese Pre-Pack,Arla Cheese Havarti W/Jalapeno,80,L,0
6046616103,168399,EA,Deli,Deli Cheese Pre-Pack,Arla Cheese Havarti Hrbs/Spice,80,L,0
6046616104,168390,EA,Deli,Deli Cheese Pre-Pack,Arla Cheese Havarti Sndrd/Tom,80,L,0
6046616107,168397,EA,Deli,Deli Cheese Pre-Pack,Arla Cheese Havarti W/Grdn Veg,80,L,0
6046616108,168405,EA,Deli,Deli Cheese Pre-Pack,Arla Cheese Havarti Rst Garlic,80,L,0
6046648330,157582,EA,Deli,Deli Cheese Pre-Pack,TreStelle Feta Chs Lt Crumbled,80,L,0
6046648334,157585,EA,Deli,Deli Cheese Pre-Pack,TreStelle Feta Cheese Crumbled,80,L,0
6046696600,287807,EA,Deli,Deli Cheese Pre-Pack,Castello Cheese Danish Brie,80,L,0
6046696609,287810,EA,Deli,Deli Cheese Pre-Pack,Castello Blue Cheese Ex Creamy,80,L,0
6046696611,287809,EA,Deli,Deli Cheese Pre-Pack,Castello Cheese Trad Blue,80,L,0
6046697125,307701,EA,Deli,Deli Cheese Pre-Pack,Apetina Feta Cubes Danish,80,L,0
6046698588,351430,EA,Deli,Deli Cheese Pre-Pack,Apetina Feta Oil Hrb&Spc,80,L,0
6110413302,137502,EA,Deli,Deli Cheese Pre-Pack,Cambozola Chse Blue/Brie Mini,80,L,0
6124371065,678243,EA,Deli,Deli Other,LslyStws Crisp Cranbry&Haznut,80,L,0
6124371095,678250,EA,Deli,Deli Other,LslyStws Crisps Fig & Olive,80,L,0
6124371155,678249,EA,Deli,Deli Other,LslyStws Crisps Rsmry Rais&Pcn,80,L,0
6124371820,681903,EA,Deli,Deli Other,LslyStws Crisp Blueberry Almnd,80,L,0
61611269143,606615,EA,Kitchen,"Dips, Hummus & Sauces",Wholly Guacamole Verde,80,L,0
62368211603,487420,EA,Deli,Deli Meat Self Serve,Sensatns Salami Hungarian,80,L,0
62368211604,487425,EA,Deli,Deli Meat Self Serve,Sensatns Salami Peppered,80,L,0
62368211605,487423,EA,Deli,Deli Meat Self Serve,Sensatns Salami Summer,80,L,0
62368211649,496982,EA,Deli,Deli Cheese Pre-Pack,Sensatns Brie Goats Milk,80,L,0
62368212267,577161,EA,Deli,Deli Other,Panache Topper Mango Habanero,80,L,0
62368212268,577162,EA,Deli,Deli Other,Panache Topper Tangy Red Pep,80,L,0
62368212285,660140,EA,Deli,Deli Cheese Pre-Pack,Panache Cheese Cdn Cheddar 3y,80,L,0
62368212286,660141,EA,Deli,Deli Cheese Pre-Pack,Panache Cheese Cdn Cheddar 4yr,80,L,0
62368212287,660143,EA,Deli,Deli Cheese Pre-Pack,Panache Cheese Cdn Cheddar 5yr,80,L,0
62368212288,655986,EA,Deli,Deli Cheese Pre-Pack,Panache Cheese Cdn Cheddar 2yr,80,L,0
62368212300,631759,EA,Deli,#N/A,Panache Salami Genoa Hot,80,L,0
62368212323,631762,EA,Deli,Deli Meat Self Serve,Panache Antipasto Misto,80,L,0
62368212376,588096,EA,Deli,Deli Cheese Pre-Pack,Panache Fondue w/Swiss Cheese,80,L,0
62368212507,660129,EA,Deli,Deli Other,Panache Crisps Cbry&Pumpkin Se,80,L,0
62368212508,660135,EA,Deli,Deli Other,Panache Crisp Rosemary&Pistach,80,L,0
62368212510,660128,EA,Deli,Deli Other,Panache Crisps Mini Cbry & Lem,80,L,0
62368212518,659059,EA,Deli,Deli Cheese Pre-Pack,Panache Ched Cheese Aplwd Smk,80,L,0
62368212526,681287,EA,Kitchen,Soup,Panache Soup AutHrvst BNutSqsh,80,L,0
62368212528,681449,EA,Kitchen,Soup,Panache Soup Broccoli&Ched Chs,80,L,0
62368212534,681286,EA,Kitchen,Soup,Panache Soup Hmestye Chckn Ndl,80,L,0
62368212536,681289,EA,Kitchen,Soup,Panache Soup Loaded Bake Potat,80,L,0
62368212544,681454,EA,Kitchen,Soup,Panache Soup Spicy Chkn Thai,80,L,0
62368212548,682011,EA,Kitchen,Soup,Panache Soup Tuscn TomBasBs,80,L,0
6248210352,441261,EA,Deli,Deli Cheese Pre-Pack,Chs Marble Goat Cheddar,80,L,0
62790705739,504986,EA,Deli,Deli Meat Self Serve,MarcAngl Prosciutto,80,L,0
62790707670,911505,EA,Deli,Deli Meat Self Serve,MarcAngl Salami with Prosciutt,80,L,0
62790709768,619495,EA,Deli,Deli Meat Self Serve,Marcange Salami Parma Chub,80,L,0
62790709770,619493,EA,Deli,Deli Meat Self Serve,MrcAgelo Salami w/ Prosciutto,80,L,0
62805573701,714778,EA,Deli,Deli Meat Self Serve,RangRoad Sausage Prem Classic,80,L,0
62805573702,714777,EA,Deli,Deli Meat Self Serve,RangRoad Saus Prem TexasChili,80,L,0
62813003752,824666,EA,Kitchen,"Dips, Hummus & Sauces",FresBest Salsa Medium,80,L,0
62813003753,824668,EA,Kitchen,"Dips, Hummus & Sauces",FresBest Salsa Hot,80,L,0
62817657900,818229,EA,Deli,Deli Other,SmakDab Mustard Beer Chipotle,80,L,0
62817657902,818230,EA,Deli,Deli Other,SmakDab Mustard Canadian Maple,80,L,0
62817657906,945780,EA,Grocery Ambient,Meal Makers,SmakDab Mustard Cranberry Wine,80,L,0
62833310614,580015,EA,Kitchen,Chilled Entrees,EasyMeal Grn Beans w/Roast ald,80,L,0
62833310615,579978,EA,Kitchen,Chilled Entrees,EasyMeal Carrots Honey Ginger,80,L,0
62833310621,580127,EA,Kitchen,Chilled Entrees,EasyMeal Rice Basmati w/Mushrm,80,L,0
62833310622,580006,EA,Kitchen,Chilled Entrees,EasyMeal Meatballs Pork Veal,80,L,0
62833310624,580126,EA,Kitchen,Chilled Entrees,EasyMeal Chicken Curry,80,L,0
62852021570,227772,EA,Deli,Deli Cheese Pre-Pack,Colliers Ched Pwrfl Welsh,80,L,0
62852021621,368048,EA,Deli,Deli Cheese Pre-Pack,Snowdonia Black Bomber Cheddar,80,L,0
62852021623,368051,EA,Deli,Deli Cheese Pre-Pack,Snowdonia Grn Thunder Cheddar,80,L,0
62852021624,367975,EA,Deli,Deli Cheese Pre-Pack,Snowdonia Chse Beechwood Smkd,80,L,0
62900207036,201608,EA,Deli,Deli Meat Self Serve,FantMndl Pepp Dry Sliced,80,L,0
62900208100,290365,EA,Deli,Deli Meat Self Serve,LeSaucif Dry Sausage Chorizo,80,L,0
62900208102,279075,EA,Deli,Deli Meat Self Serve,LeSaucif Rosette de Lyon Orig,80,L,0
62900208103,279076,EA,Deli,Deli Meat Self Serve,LeSaucif Rosette de Lyon Parm,80,L,0
62900208106,279079,EA,Deli,Deli Meat Self Serve,LeSaucif Rosette Lyon Blk Pep,80,L,0
62900208107,279080,EA,Deli,Deli Meat Self Serve,LeSaucif Rosette de Lyon Rd Wn,80,L,0
6305472000,551741,EA,Grocery Ambient,Snacking,Reko Anise Pizzelle,80,L,0
6310010734,391754,EA,Deli,Deli Meat Self Serve,MapleLea NatSel Turkey Shavd,80,L,0
6310010736,464931,EA,Deli,Deli Meat Self Serve,MapleLea NatSel Chicken FmPk,80,L,0
6310010737,391337,EA,Deli,Deli Meat Self Serve,MapleLea Blk/Frst Ham Nat Shav,80,L,0
6310010873,245906,EA,Deli,Deli Meat Self Serve,MapleLea Turkey Breast O/R,80,L,0
6310010874,245910,EA,Deli,Deli Meat Self Serve,MapleLea NS Chkn Breast O/R,80,L,0
6310010875,245912,EA,Deli,Deli Meat Self Serve,MapleLea NS Black Forest Ham,80,L,0
6310010877,245911,EA,Deli,Deli Meat Self Serve,MapleLea NS Baked Ham,80,L,0
6310010937,271658,EA,Deli,Deli Meat Self Serve,MapleLea Honey Ham Nat Selctn,80,L,0
6310013252,401036,EA,Deli,Deli Meat Self Serve,Schneidr Salami German RWA,80,L,0
6310013256,401037,EA,Deli,Deli Meat Self Serve,Schneidr Salami Trio RWA,80,L,0
6310013274,426668,EA,Deli,Deli Meat Self Serve,Schneidr Prosciutta Sliced,80,L,0
6310013507,776617,EA,Deli,Deli Meat Self Serve,MapleLea Roast Beef Shaved Nat,80,L,0
6310020870,309420,EA,Deli,Deli Meat Self Serve,MapleLea NatSel Trky Hkry Smkd,80,L,0
6310020871,309421,EA,Deli,Deli Meat Self Serve,MapleLea Nat Sel Ham Shv Ital,80,L,0
6310020875,346473,EA,Deli,Deli Meat Self Serve,MapleLea Chckn Nat Sel Shvd Sm,80,L,0
6310024018,401039,EA,Deli,Deli Meat Self Serve,Schneidr Sausage Summer,80,L,0
6310024019,401043,EA,Deli,Deli Meat Self Serve,Schneidr Salami Ital Dry Cured,80,L,0
6310024021,401038,EA,Deli,Deli Meat Self Serve,Schneidr Calabrese Hot,80,L,0
6310025110,619669,EA,Deli,Deli Meat Self Serve,GrnField Ham Black Forest,80,L,0
6310025111,619678,EA,Deli,Deli Meat Self Serve,GrnField Ham Honey Baked,80,L,0
6310025112,619682,EA,Deli,Deli Meat Self Serve,GrnField Turkey CDN RWA,80,L,0
6310025472,675400,EA,Deli,Deli Meat Self Serve,JMS Schneidr MSD Chkn Brst Smk,80,L,0
6310025473,675402,EA,Deli,Deli Meat Self Serve,JMS Schneidr MSD Trky Brst Smk,80,L,0
6310044999,428973,EA,Deli,Deli Meat Self Serve,MainStrt Bologna $3,80,L,0
6310045001,428838,EA,Deli,Deli Meat Self Serve,MainStrt Pepperoni $3,80,L,0
6310045002,428828,EA,Deli,Deli Meat Self Serve,MainStrt Ham Smoked Honey,80,L,0
6310045017,428832,EA,Deli,Deli Meat Self Serve,MainStrt Salami $3,80,L,0
6310045018,428827,EA,Deli,Deli Meat Self Serve,MainStrt Ham Smoked Black Fore,80,L,0
6310046734,686184,EA,Deli,Deli Meat Self Serve,MapleLea Chckn Brst Rstd Crvd,80,L,0
6403829884,572167,EA,Deli,Deli Cheese Pre-Pack,Agropur Grand Cheddar 2 Yrs,80,L,0
6403829885,572166,EA,Deli,Deli Cheese Pre-Pack,Agropur Grand Cheddar 3 Yrs,80,L,0
6403829886,572165,EA,Deli,Deli Cheese Pre-Pack,Agropur Grand Cheddar 5 Yrs,80,L,0
6403829908,220506,EA,Deli,Deli Cheese Pre-Pack,Agropur Grand Cheddar 1 Yr,80,L,0
6435910125,138263,EA,Deli,Deli Meat Self Serve,Freybe Cervelat Salami Chub,80,L,0
6435910186,138266,EA,Deli,Deli Meat Self Serve,Freybe Cervelat Salami Sliced,80,L,0
6435910380,543884,EA,Deli,Deli Meat Self Serve,Freybe Landjaeger Sausage,80,L,0
6435910625,824957,EA,Deli,Deli Meat Self Serve,Freybe Salami Hungarian Chub,80,L,0
6435910641,595388,EA,Deli,Deli Meat Self Serve,Freybe Cervelat Parm Hungrn Ch,80,L,0
6435910651,595386,EA,Deli,Deli Meat Self Serve,Freybe Charcut CervltPeppChori,80,L,0
6435910686,138278,EA,Deli,Deli Meat Self Serve,Freybe Hungarian Salami Sliced,80,L,0
6435911125,138292,EA,Deli,Deli Meat Self Serve,Freybe Pepper Salami Chub,80,L,0
6435950520,311062,EA,Deli,Deli Meat Self Serve,Freybe Cognac Pate,80,L,0
6435950920,311060,EA,Deli,Deli Meat Self Serve,Freybe Herb Pate,80,L,0
6435972486,827415,EA,Deli,Deli Meat Self Serve,Freybe Jagdwurst Kaiser,80,L,0
6435972786,827416,EA,Deli,Deli Meat Self Serve,Freybe Sausage Lyoner,80,L,0
6435973425,130705,EA,Deli,Deli Meat Self Serve,Freybe Dry Pepperoni,80,L,0
6435973625,561688,EA,Deli,Deli Meat Self Serve,Hny Garlic Pep Dry,80,L,0
6435979151,652984,EA,Deli,Deli Meat Self Serve,Freybe Pepp Snackrs SwtHnyGrlc,80,L,0
6435979171,652983,EA,Deli,Deli Meat Self Serve,Freybe Pepp Snckrs Smokin Hot,80,L,0
6444510191,468736,EA,Deli,Deli Cheese Pre-Pack,Emma Parm Reggiano Grated,80,L,0
6444510192,468645,EA,Deli,Deli Cheese Pre-Pack,Emma Parmigiano Reggiano Petal,80,L,0
6565100383,152854,EA,Kitchen,Snacking,EGGS2go Omega 3Hard Boil Eggs,80,L,0
6565100709,286444,EA,Kitchen,Ingredients,Burnbrae Eggs Hard Boiled,80,L,0
6565101273,694137,EA,Kitchen,Snacking,EGGS2go Dill HardBld Peel Med,80,L,0
6565101300,694158,EA,Kitchen,Snacking,EGGS2go Eggs HB Med Salt & Pep,80,L,0
65900040600,361777,EA,Deli,Deli Other,LaPanzan Mini Croccantini Rsmr,80,L,0
65900040603,361778,EA,Deli,Deli Other,LaPanzan Mini Croccantini Pep,80,L,0
65900040604,361774,EA,Deli,Deli Other,LaPanzan Mini Croccantini Org,80,L,0
65900040605,361779,EA,Deli,Deli Other,LaPanzan Mini Croccantini Grlc,80,L,0
66402252312,507275,EA,Deli,Deli Cheese Pre-Pack,VergKaas Cheese Dutch Assorted,80,L,0
66687411227,507552,EA,Kitchen,"Dips, Hummus & Sauces",Opa Tzatziki Dip,80,L,0
6670101091,651885,EA,Kitchen,Chilled Entrees,SwsChalt Pot Pie Chicken,80,L,0
6670101092,651851,EA,Kitchen,Chilled Entrees,SwissCha Chicken Pot Pie Bacon,80,L,0
67045100027,485533,EA,Deli,Deli Other,SarFnFds Naan Crisps Original,80,L,0
67045210093,244108,EA,Sushi,Bento Sushi,Bento Japan Pork Dumpling,80,L,0
67045210102,569502,EA,Sushi,Bento Sushi,Bento Kama Seaweed Salad,80,L,0
67045210131,283106,EA,Sushi,Bento Sushi,BntoNovu Dynamite Roll,80,L,0
67045210158,283086,EA,Sushi,Bento Sushi,BntoNovu California Roll,80,L,0
67045210159,283089,EA,Sushi,Bento Sushi,BntoNovu Vege California Roll,80,L,0
67045210160,283093,EA,Sushi,Bento Sushi,BntoNovu Maki Sushi Combo,80,L,0
67045210161,283094,EA,Sushi,Bento Sushi,BntoNovu Spicy California Roll,80,L,0
67045210240,363458,EA,Sushi,Bento Sushi,Bento Roll Salmon Avocado,80,L,0
67045277001,612669,EA,Sushi,Bento Sushi,PanAsiaF California Roll,80,L,0
67045277002,612912,EA,Sushi,Bento Sushi,PanAsiaF Vegetable Salad Roll,80,L,0
67045277003,612890,EA,Sushi,Bento Sushi,PanAsiaF Spicy California Roll,80,L,0
67045277004,612670,EA,Sushi,Bento Sushi,PanAsiaF California Roll Combo,80,L,0
67045277006,612781,EA,Sushi,Bento Sushi,PanAsiaF Red Dragon Roll,80,L,0
67045277007,612784,EA,Sushi,Bento Sushi,Pan Asia Philadelphia Roll,80,L,0
67045277009,612773,EA,Sushi,Bento Sushi,PanAsiaF Fuji Combo,80,L,0
67045277011,612668,EA,Sushi,Bento Sushi,PanAsiaF Californ Nigira Combo,80,L,0
67045277012,612913,EA,Sushi,Bento Sushi,PanAsiaF Maki Boat Assorted,80,L,0
67045277013,612771,EA,Sushi,Bento Sushi,PanAsiaF Dragon Boat,80,L,0
67045277015,612665,EA,Sushi,Bento Sushi,PanAsiaF California Family Pk,80,L,0
67045277016,612910,EA,Sushi,Bento Sushi,PanAsiaF Supreme Family Pack,80,L,0
67045277035,694552,EA,Sushi,Bento Sushi,PanAsiaF Mango Roll Spcy Shrmp,80,L,0
67279,138270,KG,Kitchen,Chilled Entrees,GB Lemon Chicken,80,L,0
6740000010,572163,EA,Deli,Deli Cheese Pre-Pack,NotreDam Brie,80,L,0
6740000018,572162,EA,Deli,Deli Cheese Pre-Pack,LExtra Camembert,80,L,0
6740020168,785696,EA,Deli,Deli Cheese Pre-Pack,Agropur Grand Cheddar Old Clrd,80,L,0
6740020169,785441,EA,Deli,Deli Cheese Pre-Pack,Agropur Grand Cheddar ExOldWht,80,L,0
6740020172,785447,EA,Deli,Deli Cheese Pre-Pack,Agropur Grand Cheddar Med Clrd,80,L,0
6740020174,785200,EA,Deli,Deli Cheese Pre-Pack,Agropur Grand Cheddar 6 Yrs,80,L,0
6740051335,483150,EA,Deli,Deli Cheese Pre-Pack,Anco Cheese Gouda Mild,80,L,0
6740051338,483151,EA,Deli,Deli Cheese Pre-Pack,Anco Cheese Gouda Spiced,80,L,0
6740051341,483164,EA,Deli,Deli Cheese Pre-Pack,Anco Cheese Gouda Smoked,80,L,0
6740051343,483155,EA,Deli,Deli Cheese Pre-Pack,Anco Cheese Gouda Jalapeno,80,L,0
6740061040,633872,EA,Deli,Deli Cheese Pre-Pack,AgroSign L'Extra Brie DblCream,80,L,0
6740062353,645282,EA,Deli,Deli Cheese Pre-Pack,Anco Cheese Gouda Medium,80,L,0
6740062515,618772,EA,Deli,Deli Cheese Pre-Pack,Oka Cheese,80,L,0
6777306004,219950,EA,Deli,Deli Other,Strub Pickled Eggs,80,L,0
6777319014,685156,EA,Deli,Deli Other,Strubs Pickles Chips Swt Treat,80,L,0
6777319018,475346,EA,Deli,Deli Other,Strubs Pickle Dill Spears,80,L,0
6777327011,219964,EA,Deli,Deli Other,Strub Dill Grdn Fresh,80,L,0
6777327310,339167,EA,Refrigerated Grocery,Non-Dairy,Strubs Kosher Dill Sndwch Snkr,80,L,0
6783100053,954304,EA,Deli,Deli Cheese Pre-Pack,CrystlSpr Cheddar Cheese Curds,80,L,0
6820072131,204665,EA,Deli,Deli Cheese Pre-Pack,Baldersn Royal Cdn Cheddar 6Pk,80,L,0
6820084596,396759,EA,Deli,Deli Cheese Pre-Pack,Presdent Spread Brie,80,L,0
68579982422,552353,EA,Deli,Deli Meat Self Serve,Soleterr Salami Tartufo Sliced,80,L,0
6882010166,433812,EA,Kitchen,"Dips, Hummus & Sauces",Comp Dip Roasted Red Pepper,80,L,0
6882011444,196433,EA,Deli,Deli Cheese Pre-Pack,Comp Brie DC,80,L,0
6882011446,196995,EA,Deli,Deli Cheese Pre-Pack,Comp Double Creme Brie,80,L,0
6882011447,196992,EA,Deli,Deli Cheese Pre-Pack,Comp Camembert,80,L,0
6882011497,193975,EA,Kitchen,Pizza,Comp Pizza Starter Kt Thn,80,L,0
6882012223,253620,EA,Kitchen,"Dips, Hummus & Sauces",CompDip Artichk&Asg Dip,80,L,0
6882012405,256461,EA,Kitchen,"Dips, Hummus & Sauces",Comp Dip Baba Ghanouj,80,L,0
6882012595,329410,EA,Kitchen,Pizza,Comp Pizza Dough Ball,80,L,0
6882013016,486092,EA,Deli,Deli Cheese Pre-Pack,Comp Cheese Feta,80,L,0
6882013017,486071,EA,Deli,Deli Cheese Pre-Pack,Comp Cheese Feta,80,L,0
6882013018,486093,EA,Deli,Deli Cheese Pre-Pack,Compliments Cheese Feta Light,80,L,0
6882013081,477092,EA,Kitchen,Salads,Comp Coleslaw Creamy,80,L,0
6882013087,477442,EA,Kitchen,Salads,Comp Salad Elbow Macaroni,80,L,0
6882013092,477014,EA,Kitchen,Salads,Comp Salad Potato & Egg,80,L,0
6882013095,477021,EA,Kitchen,Salads,Comp Salad Potato,80,L,0
6882013116,486094,EA,Deli,Deli Cheese Pre-Pack,Comp Cheese Feta Light,80,L,0
6882013119,489619,EA,Kitchen,"Dips, Hummus & Sauces",Comp Dip Spinach,80,L,0
6882013122,490099,EA,Deli,Deli Cheese Pre-Pack,Comp Cheese Asiago Shredded,80,L,0
6882013123,490104,EA,Deli,Deli Cheese Pre-Pack,Comp Cheese 3 Blend Shredded,80,L,0
6882013124,490100,EA,Deli,Deli Cheese Pre-Pack,Comp Cheese Parmesan Shredded,80,L,0
6882013260,697202,EA,Kitchen,"Dips, Hummus & Sauces",CompFrsh Guacamole,80,L,0
6882013288,758243,EA,Kitchen,Salads,Comp Coleslaw Creamy,80,L,0
6882013292,758293,EA,Kitchen,Salads,Comp Salad Macaroni Elbow,80,L,0
6882013294,758299,EA,Kitchen,Salads,Comp Salad Potato,80,L,0
6882013296,758497,EA,Kitchen,Salads,Comp Salad Potato & Egg,80,L,0
6882013356,935823,EA,Deli,Deli Meat Self Serve,Comp Corned Beef Thinly Sliced,80,L,0
6882013357,935831,EA,Deli,Deli Meat Self Serve,Comp Montreal Smkd Meat Thn,80,L,0
6882013358,935892,EA,Deli,Deli Meat Self Serve,Comp Roast Beef Thinly Sliced,80,L,0
6882013363,947607,EA,Deli,Deli Meat Self Serve,Comp ChickenBreast ExLn OvnRst,80,L,0
6882013367,947608,EA,Deli,Deli Meat Self Serve,Comp Turkey Breast Herb,80,L,0
6882013372,934707,EA,Deli,Deli Meat Self Serve,Comp Turkey Brst Rst XLn Th Sl,80,L,0
6882013421,403500,EA,Kitchen,"Dips, Hummus & Sauces",Comp Dip 6 Layer,80,L,0
6882013422,402120,EA,Kitchen,"Dips, Hummus & Sauces",Comp Dip 6 Layer,80,L,0
6882013463,423878,EA,Kitchen,Refrigerated Pasta & Sauce,Comp Gnocchi Potato,80,L,0
6882013496,573747,EA,Deli,Deli Cheese Pre-Pack,Comp Cheese Havarti Lt Sliced,80,L,0
6882013501,566475,EA,Deli,Deli Cheese Pre-Pack,Comp Sliced Cheese Gouda,80,L,0
6940100501,619483,EA,Deli,Deli Meat Self Serve,Pillers Pepperoni Spicy,80,L,0
6940100523,624153,EA,Deli,Deli Meat Self Serve,Pillers Pepperoni Toppings Org,80,L,0
6940100895,471947,EA,Deli,Deli Meat Self Serve,Pillers Salami Char Cervelat,80,L,0
6940101447,131208,EA,Deli,Deli Meat Self Serve,Pillers Sliced Pizza Pepperoni,80,L,0
6940107760,679406,EA,Deli,Deli Meat Self Serve,Pillers Salami Whips Mild,80,L,0
6940107762,679409,EA,Deli,Deli Meat Self Serve,Pillers Salami Whips Kabanosy,80,L,0
6940107768,679422,EA,Deli,Deli Meat Self Serve,Pillers Salami Chips Mild,80,L,0
7111702130,684190,EA,Kitchen,Chilled Entrees,Resers Macaroni & Cheese,80,L,0
7111702132,684173,EA,Kitchen,Chilled Entrees,Resers Broccoli Ched Au Gratin,80,L,0
7111702134,684174,EA,Kitchen,Chilled Entrees,Resers Potatoes Mashed Crmy,80,L,0
7111702306,259701,EA,Kitchen,Chilled Entrees,MnStBstr Potatoes Scalloped,80,L,0
7111702307,259702,EA,Kitchen,Chilled Entrees,MnStBstr Hash Brown Casserole,80,L,0
7111702308,259700,EA,Kitchen,Chilled Entrees,MnStBstr Macaroni & Cheese,80,L,0
7111702580,474663,EA,Kitchen,Chilled Entrees,Resers Potatoes Mshd Steakhous,80,L,0
7111702703,497115,EA,Kitchen,Chilled Entrees,Resers Rsted SS & Blk/Pep Pota,80,L,0
7111761266,155822,EA,Kitchen,Chilled Entrees,Resers Mashed Potatoes Garlic,80,L,0
71471000808,817514,EA,Deli,Deli Cheese Pre-Pack,Maese Miguel Manchego,80,L,0
7301502012,409313,EA,Deli,Deli Cheese Pre-Pack,SwsKnigt Cheese Gruyere,80,L,0
7301502021,506368,EA,Deli,Deli Cheese Pre-Pack,SwsKnight Gruyere Cheese Asst,80,L,0
7432912332,912984,EA,Deli,Deli Other,OH SNAP! Dilly Bites,80,L,0
7432912333,912965,EA,Deli,Deli Other,OH SNAP! Hottie Bites,80,L,0
7.61E+11,225321,EA,Deli,Deli Cheese Pre-Pack,Fromalp Gourmet Fondue,80,L,0
7.61E+11,439046,EA,Deli,Deli Cheese Pre-Pack,Swtzrlnd Cheese Gruyere,80,L,0
76711932839,418069,EA,Kitchen,"Dips, Hummus & Sauces",Yucatan Guacamole Mild,80,L,0
76711952068,622527,EA,Kitchen,"Dips, Hummus & Sauces",Yucatan Guacamole Authentic,80,L,0
76711952169,245193,EA,Kitchen,"Dips, Hummus & Sauces",Yucatan Guacamole Athntc,80,L,0
76711952839,46283,EA,Kitchen,"Dips, Hummus & Sauces",Yucatan Authentic Guacamole,80,L,0
76711958839,150685,EA,Kitchen,"Dips, Hummus & Sauces",Yucatan Organic Guacamole,80,L,0
76711972350,636747,EA,Kitchen,"Dips, Hummus & Sauces",Yucatan Guacamole Rstrnt Sty,80,L,0
76770700158,243155,EA,Deli,Deli Cheese Pre-Pack,Kerrygld Irish Rsrv Ched,80,L,0
77033302130,179790,EA,Kitchen,"Dips, Hummus & Sauces",FontSnt Spinach Dip,80,L,0
77033302200,180678,EA,Kitchen,"Dips, Hummus & Sauces",FontSnt Traditional Hmmus,80,L,0
77033302201,604767,EA,Kitchen,"Dips, Hummus & Sauces",FontSnt Traditional Hummus,80,L,0
77033302230,180677,EA,Kitchen,"Dips, Hummus & Sauces",FontSnt Rst/Gar Hummus,80,L,0
77033302250,604762,EA,Kitchen,"Dips, Hummus & Sauces",FontSnte Hummus Rstd Red Pep,80,L,0
77033302251,604779,EA,Kitchen,"Dips, Hummus & Sauces",FontSnt Rstd Red Pepper Hummus,80,L,0
77033302401,247647,EA,Kitchen,"Dips, Hummus & Sauces",FontSnte Hummus Rst Pine Nut,80,L,0
77033302406,290482,EA,Kitchen,"Dips, Hummus & Sauces",FontSnte Hummus Rstd Jalapeno,80,L,0
77033302411,247644,EA,Kitchen,"Dips, Hummus & Sauces",FontSnte Hummus Rstd Rd Ppr,80,L,0
77033302416,247649,EA,Kitchen,"Dips, Hummus & Sauces",FontSnte Hummus Greek Olives,80,L,0
77033302421,247648,EA,Kitchen,"Dips, Hummus & Sauces",FontSnte Hummus Crmzed Onion,80,L,0
77033302437,887120,EA,Kitchen,"Dips, Hummus & Sauces",FontSnte Hummus Rstd Grlc,80,L,0
77033302500,179802,EA,Kitchen,"Dips, Hummus & Sauces",FontSnt Hummus Baba Gannou,80,L,0
77320070221,848285,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Brshtta Topping,80,L,0
77320070222,848284,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Hummus,80,L,0
77320070223,848287,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Baba Ghanouj,80,L,0
77320070224,137579,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Rst Rd/Pep Dip,80,L,0
77320070228,100567,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Spinach Dip,80,L,0
77320070229,100571,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Tzatziki Dip,80,L,0
77320070230,137577,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Rd/Pep Hummus,80,L,0
77320070234,137584,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Rst/Gar Hummus,80,L,0
77320070499,414106,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Artichoke Dip,80,L,0
77320070752,434443,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Hummus,80,L,0
77320070756,434483,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Artichoke Dip,80,L,0
77320070771,434477,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Tzatziki Dip,80,L,0
77320070795,439411,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Dip Aged Ched&Chipotl,80,L,0
77320070972,133937,EA,Kitchen,Snacking,SumFresh Rst Rd/Pep Hmmus,80,L,0
77320070973,133941,EA,Kitchen,Snacking,SumFresh Rstd/Grlc Hummus,80,L,0
77320070974,133945,EA,Kitchen,Snacking,SumFresh Original Hummus,80,L,0
77320071167,212032,EA,Kitchen,Salads,SumFresh Pasta Italiano,80,L,0
77320071168,212035,EA,Kitchen,Salads,SumFresh Pasta Italiano,80,L,0
77320071215,259976,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Dip & Hummus Var Pack,80,L,0
77320071354,279439,EA,Kitchen,Salads,SumFresh Chick Pea Salad,80,L,0
77320071449,339590,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Hummus Caramelzd Onio,80,L,0
77320071759,763584,EA,Kitchen,"Dips, Hummus & Sauces",SumFresh Tzatziki Extra Thick,80,L,0
77332147470,227423,EA,Deli,Deli Meat Self Serve,GBrandt Klbss Chb,80,L,0
77332147480,227410,EA,Deli,Deli Meat Self Serve,GBrandt Klbss Chb Ex 1,80,L,0
